playerID,tmID,points,fgAttempted,ftAttempted,fg_percentage,ft_percentage,three_percentage,true_shooting_percentage,rebounds_per_minute,steals_per_minute,blocks_per_minute,assists_per_minute,assist_turnover_ratio,effective_fg_percentage
nolande01w,DET,426.5,377.625,90.125,0.4113291494352069,0.8178410728087645,0.34874223655154524,0.5086034647075529,0.11835179728998142,0.04158803063876808,0.011470045806976109,0.09684540596626513,1.3296612972700113,0.4643283808291492
ohldeni01w,PHO,339.0,273.6,135.2,0.4355106474417515,0.7633148233261231,0.0,0.5108515538982046,0.20436254815434904,0.01905281549771847,0.03103650524158621,0.0674781984048605,0.8104077596760524,0.4355106474417515
parisco01w,SAC,126.0,110.0,37.0,0.33404032866457284,0.6337338069173575,0.19823669907109118,0.4373001540916433,0.15450980647664894,0.034594887586151264,0.017875160530466925,0.06521929942426108,0.8649032724709308,0.3661634845572791
parkeca01w,LAS,610.0,442.0,187.0,0.5226244343891403,0.732620320855615,0.4230769230769231,0.5817502098115511,0.2822362488728584,0.03787195671776375,0.06762849413886383,0.1018935978358882,1.2150537634408602,0.5350678733031674
penicti01w,SAC,197.77777777777777,178.22222222222223,89.55555555555556,0.34231619780473155,0.7310446449653084,0.2432011549265217,0.45459080597772467,0.10913168851448989,0.0654345805459475,0.004016207344779632,0.1973046570210463,2.468593012798882,0.3717081556816964
perkiji01w,CHI,279.6,254.6,54.6,0.33502468032739025,0.7707289381536901,0.28129859387923906,0.4376107539944359,0.1338770160414418,0.08296241998641272,0.010654860423804794,0.08603915701326251,1.3553003168480509,0.3640709954775014
philler01w,CON,111.5,86.5,30.5,0.4286945812807882,0.8490909090909091,0.42142857142857143,0.584574456446425,0.15818680279826053,0.04683304972584609,0.007439969748534695,0.08248251087162035,1.3026315789473684,0.5236453201970444
pierspl01w,DET,243.71428571428572,202.85714285714286,94.57142857142857,0.42723319955970707,0.6903889569365661,0.14285714285714285,0.48816705878837946,0.18485543354399958,0.03229421729941082,0.029732270827594533,0.05220229932016528,0.666950837199158,0.42780009298374333
pondeca01w,PHO,611.6666666666666,503.3333333333333,166.33333333333334,0.4286420755170755,0.837782231763247,0.3397754351952826,0.5309167698293551,0.1116618887240799,0.034207173057665706,0.005673473983380392,0.11796867650020153,1.803999792218586,0.46991158275880496
powelni01w,SAC,344.4,315.0,57.8,0.3823113398109449,0.8451475015709095,0.3944691919168006,0.5090740822504843,0.16217354186245053,0.043398934070805244,0.012413467764552624,0.056164160908002324,1.0164842921320272,0.4744713403253259
pricear01w,ATL,252.0,213.0,138.0,0.42381354425879847,0.5182781456953642,0.16666666666666666,0.46128220158478705,0.19613522386876817,0.04598750438461956,0.011783068837426379,0.09409430270973158,1.4289830508474575,0.424891130465695
pricear01w,CHI,252.0,213.0,138.0,0.42381354425879847,0.5182781456953642,0.16666666666666666,0.46128220158478705,0.19613522386876817,0.04598750438461956,0.011783068837426379,0.09409430270973158,1.4289830508474575,0.424891130465695
pringla01w,MIN,128.0,96.0,51.0,0.4479166666666667,0.8235294117647058,0.0,0.5403579871664979,0.27055702917771884,0.026525198938992044,0.11671087533156499,0.023872679045092837,0.3333333333333333,0.4479166666666667
quiglal01w,PHO,29.0,39.0,2.0,0.3333333333333333,0.5,0.18181818181818182,0.3635907723169508,0.11,0.06,0.01,0.04,0.6666666666666666,0.358974358974359
quinnno01w,LAS,106.0,121.0,21.0,0.34834609075997813,0.6458333333333333,0.24835526315789475,0.4086640518412309,0.1311458654196186,0.04134160342751533,0.011577665145193358,0.18643275181316682,1.9849123945489944,0.3836454346637507
